-7.8539820000E-01	-2.5132740000E-01	2.7073470000E-12
-7.8539820000E-01	-2.3561940000E-01	2.9807910000E-12
-7.8539820000E-01	-2.1991150000E-01	3.3049980000E-12
-7.8539820000E-01	-2.0420350000E-01	3.6934880000E-12
-7.8539820000E-01	-1.8849560000E-01	4.1651510000E-12
-7.8539820000E-01	-1.7278760000E-01	4.7495590000E-12
-7.8539820000E-01	-1.5707960000E-01	5.4817990000E-12
-7.8539820000E-01	-1.4137170000E-01	6.4256470000E-12
-7.8539820000E-01	-1.2566370000E-01	7.6742050000E-12
-7.8539820000E-01	-1.0995570000E-01	9.3795520000E-12
-7.8539820000E-01	-9.4247780000E-02	1.1808530000E-11
-7.8539820000E-01	-7.8539820000E-02	1.5448440000E-11
-7.8539820000E-01	-6.2831850000E-02	2.1275890000E-11
-7.8539820000E-01	-4.7123890000E-02	3.1429600000E-11
-7.8539820000E-01	-3.1415930000E-02	5.1227840000E-11
-7.8539820000E-01	-1.5707960000E-02	9.6032680000E-11
-7.8539820000E-01	-4.1633360000E-16	2.2050540000E-10
-7.8539820000E-01	1.5707960000E-02	9.6012150000E-11
-7.8539820000E-01	3.1415930000E-02	5.1212810000E-11
-7.8539820000E-01	4.7123890000E-02	3.1424340000E-11
-7.8539820000E-01	6.2831850000E-02	2.1269760000E-11
-7.8539820000E-01	7.8539810000E-02	1.5444530000E-11
-7.8539820000E-01	9.4247780000E-02	1.1805280000E-11
-7.8539820000E-01	1.0995570000E-01	9.3776370000E-12
-7.8539820000E-01	1.2566370000E-01	7.6729650000E-12
-7.8539820000E-01	1.4137170000E-01	6.4243370000E-12
-7.8539820000E-01	1.5707960000E-01	5.4806290000E-12
-7.8539820000E-01	1.7278760000E-01	4.7478610000E-12
-7.8539820000E-01	1.8849560000E-01	4.1646300000E-12
-7.8539820000E-01	2.0420350000E-01	3.6924080000E-12
-7.8539820000E-01	2.1991150000E-01	3.3044610000E-12
-7.8539820000E-01	2.3561940000E-01	2.9804350000E-12
-7.8539820000E-01	2.5132740000E-01	2.7070250000E-12
-7.8539820000E-01	2.6703540000E-01	2.4738080000E-12
-7.8539820000E-01	2.8274330000E-01	2.2729150000E-12
-7.8539820000E-01	2.9845130000E-01	2.0983420000E-12
-7.8539820000E-01	3.1415930000E-01	1.9458900000E-12
-7.8539820000E-01	3.2986720000E-01	1.8116850000E-12
-7.8539820000E-01	3.4557520000E-01	1.6924650000E-12
-7.8539820000E-01	3.6128310000E-01	1.5866740000E-12
-7.8539820000E-01	3.7699110000E-01	1.4916780000E-12
-7.8539820000E-01	3.9269910000E-01	1.4065290000E-12
-7.8539820000E-01	4.0840700000E-01	1.3293050000E-12
-7.8539820000E-01	4.2411500000E-01	1.2596500000E-12
-7.8539820000E-01	4.3982300000E-01	1.1961380000E-12
-7.8539820000E-01	4.5553090000E-01	1.1382530000E-12
-7.8539820000E-01	4.7123890000E-01	1.0851620000E-12
-7.8539820000E-01	4.8694690000E-01	1.0366400000E-12
-7.8539820000E-01	5.0265480000E-01	9.9187020000E-13
-7.8539820000E-01	5.1836280000E-01	9.5058580000E-13
-7.8539820000E-01	5.3407070000E-01	9.1214720000E-13
-7.8539820000E-01	5.4977870000E-01	8.7692130000E-13
-7.8539820000E-01	5.6548670000E-01	8.4393390000E-13
-7.8539820000E-01	5.8119460000E-01	8.1350040000E-13
-7.8539820000E-01	5.9690260000E-01	7.8513570000E-13
-7.8539820000E-01	6.1261060000E-01	7.5856440000E-13
-7.8539820000E-01	6.2831850000E-01	7.3363090000E-13
-7.8539820000E-01	6.4402650000E-01	7.1044430000E-13
-7.8539820000E-01	6.5973440000E-01	6.8864040000E-13
-7.8539820000E-01	6.7544240000E-01	6.6810450000E-13
-7.8539820000E-01	6.9115040000E-01	6.4887970000E-13
-7.8539820000E-01	7.0685830000E-01	6.3082290000E-13
-7.8539820000E-01	7.2256630000E-01	6.1359680000E-13
-7.8539820000E-01	7.3827430000E-01	5.9765260000E-13
-7.8539820000E-01	7.5398220000E-01	5.8236430000E-13
-7.8539820000E-01	7.6969020000E-01	5.6809280000E-13
-7.8539820000E-01	7.8539810000E-01	5.5444300000E-13
-7.6969020000E-01	-7.8539820000E-01	5.5463880000E-13
-7.6969020000E-01	-7.6969020000E-01	5.6823000000E-13
-7.6969020000E-01	-7.5398220000E-01	5.8257960000E-13
-7.6969020000E-01	-7.3827430000E-01	5.9769510000E-13
-7.6969020000E-01	-7.2256630000E-01	6.1400090000E-13
-7.6969020000E-01	-7.0685830000E-01	6.3107690000E-13
-7.6969020000E-01	-6.9115040000E-01	6.4915640000E-13
-7.6969020000E-01	-6.7544240000E-01	6.6838100000E-13
-7.6969020000E-01	-6.5973440000E-01	6.8890620000E-13
-7.6969020000E-01	-6.4402650000E-01	7.1076140000E-13
-7.6969020000E-01	-6.2831850000E-01	7.3400660000E-13
-7.6969020000E-01	-6.1261060000E-01	7.5884400000E-13
-7.6969020000E-01	-5.9690260000E-01	7.8560690000E-13
-7.6969020000E-01	-5.8119460000E-01	8.1389000000E-13
-7.6969020000E-01	-5.6548670000E-01	8.4452570000E-13
-7.6969020000E-01	-5.4977870000E-01	8.7720930000E-13
-7.6969020000E-01	-5.3407070000E-01	9.1281970000E-13
-7.6969020000E-01	-5.1836280000E-01	9.5100380000E-13
-7.6969020000E-01	-5.0265480000E-01	9.9237550000E-13
-7.6969020000E-01	-4.8694690000E-01	1.0373090000E-12
-7.6969020000E-01	-4.7123890000E-01	1.0861450000E-12
-7.6969020000E-01	-4.5553090000E-01	1.1389910000E-12
-7.6969020000E-01	-4.3982300000E-01	1.1971530000E-12
-7.6969020000E-01	-4.2411500000E-01	1.2606310000E-12
-7.6969020000E-01	-4.0840700000E-01	1.3303510000E-12
-7.6969020000E-01	-3.9269910000E-01	1.4074300000E-12
-7.6969020000E-01	-3.7699110000E-01	1.4930210000E-12
-7.6969020000E-01	-3.6128310000E-01	1.5880370000E-12
-7.6969020000E-01	-3.4557520000E-01	1.6942190000E-12
-7.6969020000E-01	-3.2986720000E-01	1.8131440000E-12
-7.6969020000E-01	-3.1415930000E-01	1.9479840000E-12
-7.6969020000E-01	-2.9845130000E-01	2.1006320000E-12
-7.6969020000E-01	-2.8274330000E-01	2.2758530000E-12
-7.6969020000E-01	-2.6703540000E-01	2.4771530000E-12
-7.6969020000E-01	-2.5132740000E-01	2.7111230000E-12
-7.6969020000E-01	-2.3561940000E-01	2.9852770000E-12
-7.6969020000E-01	-2.1991150000E-01	3.3098020000E-12
-7.6969020000E-01	-2.0420350000E-01	3.6995030000E-12
-7.6969020000E-01	-1.8849560000E-01	4.1734560000E-12
-7.6969020000E-01	-1.7278760000E-01	4.7584670000E-12
-7.6969020000E-01	-1.5707960000E-01	5.4947310000E-12
-7.6969020000E-01	-1.4137170000E-01	6.4432030000E-12
-7.6969020000E-01	-1.2566370000E-01	7.6979800000E-12
-7.6969020000E-01	-1.0995570000E-01	9.4167450000E-12
-7.6969020000E-01	-9.4247780000E-02	1.1861220000E-11
-7.6969020000E-01	-7.8539820000E-02	1.5537440000E-11
-7.6969020000E-01	-6.2831850000E-02	2.1435880000E-11
-7.6969020000E-01	-4.7123890000E-02	3.1772550000E-11
-7.6969020000E-01	-3.1415930000E-02	5.2065410000E-11
-7.6969020000E-01	-1.5707960000E-02	9.8608010000E-11
-7.6969020000E-01	-4.1633360000E-16	2.3077380000E-10
-7.6969020000E-01	1.5707960000E-02	9.8592920000E-11
-7.6969020000E-01	3.1415930000E-02	5.2054630000E-11
-7.6969020000E-01	4.7123890000E-02	3.1758250000E-11
-7.6969020000E-01	6.2831850000E-02	2.1431670000E-11
-7.6969020000E-01	7.8539810000E-02	1.5532260000E-11
-7.6969020000E-01	9.4247780000E-02	1.1859310000E-11
-7.6969020000E-01	1.0995570000E-01	9.4127950000E-12
-7.6969020000E-01	1.2566370000E-01	7.6958440000E-12
-7.6969020000E-01	1.4137170000E-01	6.4415720000E-12
-7.6969020000E-01	1.5707960000E-01	5.4940770000E-12
-7.6969020000E-01	1.7278760000E-01	4.7572900000E-12
-7.6969020000E-01	1.8849560000E-01	4.1724950000E-12
-7.6969020000E-01	2.0420350000E-01	3.6990800000E-12
-7.6969020000E-01	2.1991150000E-01	3.3096100000E-12
-7.6969020000E-01	2.3561940000E-01	2.9848930000E-12
-7.6969020000E-01	2.5132740000E-01	2.7106720000E-12
-7.6969020000E-01	2.6703540000E-01	2.4769510000E-12
-7.6969020000E-01	2.8274330000E-01	2.2756290000E-12
-7.6969020000E-01	2.9845130000E-01	2.1006980000E-12
-7.6969020000E-01	3.1415930000E-01	1.9478270000E-12
-7.6969020000E-01	3.2986720000E-01	1.8131810000E-12
-7.6969020000E-01	3.4557520000E-01	1.6938750000E-12
-7.6969020000E-01	3.6128310000E-01	1.5879970000E-12
-7.6969020000E-01	3.7699110000E-01	1.4928310000E-12
-7.6969020000E-01	3.9269910000E-01	1.4074380000E-12
-7.6969020000E-01	4.0840700000E-01	1.3305380000E-12
-7.6969020000E-01	4.2411500000E-01	1.2604490000E-12
-7.6969020000E-01	4.3982300000E-01	1.1967680000E-12
-7.6969020000E-01	4.5553090000E-01	1.1392580000E-12
-7.6969020000E-01	4.7123890000E-01	1.0857410000E-12
-7.6969020000E-01	4.8694690000E-01	1.0372510000E-12
-7.6969020000E-01	5.0265480000E-01	9.9241260000E-13
-7.6969020000E-01	5.1836280000E-01	9.5110890000E-13
-7.6969020000E-01	5.3407070000E-01	9.1275150000E-13
-7.6969020000E-01	5.4977870000E-01	8.7743760000E-13
-7.6969020000E-01	5.6548670000E-01	8.4453840000E-13
-7.6969020000E-01	5.8119460000E-01	8.1385100000E-13
-7.6969020000E-01	5.9690260000E-01	7.8535620000E-13
-7.6969020000E-01	6.1261060000E-01	7.5882650000E-13
-7.6969020000E-01	6.2831850000E-01	7.3400750000E-13
-7.6969020000E-01	6.4402650000E-01	7.1059790000E-13
-7.6969020000E-01	6.5973440000E-01	6.8886010000E-13
-7.6969020000E-01	6.7544240000E-01	6.6832660000E-13
-7.6969020000E-01	6.9115040000E-01	6.4917830000E-13
-7.6969020000E-01	7.0685830000E-01	6.3094120000E-13
-7.6969020000E-01	7.2256630000E-01	6.1388750000E-13
-7.6969020000E-01	7.3827430000E-01	5.9771630000E-13
-7.6969020000E-01	7.5398220000E-01	5.8259120000E-13
-7.6969020000E-01	7.6969020000E-01	5.6820010000E-13
-7.6969020000E-01	7.8539810000E-01	5.5454620000E-13
-7.5398220000E-01	-7.8539820000E-01	5.5480100000E-13
-7.5398220000E-01	-7.6969020000E-01	5.6837280000E-13
-7.5398220000E-01	-7.5398220000E-01	5.8267040000E-13
-7.5398220000E-01	-7.3827430000E-01	5.9797070000E-13
-7.5398220000E-01	-7.2256630000E-01	6.1412030000E-13
-7.5398220000E-01	-7.0685830000E-01	6.3121660000E-13
-7.5398220000E-01	-6.9115040000E-01	6.4932600000E-13
-7.5398220000E-01	-6.7544240000E-01	6.6856120000E-13
-7.5398220000E-01	-6.5973440000E-01	6.8919260000E-13
-7.5398220000E-01	-6.4402650000E-01	7.1100630000E-13
-7.5398220000E-01	-6.2831850000E-01	7.3425750000E-13
-7.5398220000E-01	-6.1261060000E-01	7.5912770000E-13
-7.5398220000E-01	-5.9690260000E-01	7.8576270000E-13
-7.5398220000E-01	-5.8119460000E-01	8.1455730000E-13
-7.5398220000E-01	-5.6548670000E-01	8.4478380000E-13
-7.5398220000E-01	-5.4977870000E-01	8.7789260000E-13
-7.5398220000E-01	-5.3407070000E-01	9.1359580000E-13
-7.5398220000E-01	-5.1836280000E-01	9.5163110000E-13
-7.5398220000E-01	-5.0265480000E-01	9.9327930000E-13
-7.5398220000E-01	-4.8694690000E-01	1.0377100000E-12
-7.5398220000E-01	-4.7123890000E-01	1.0863930000E-12
-7.5398220000E-01	-4.5553090000E-01	1.1395500000E-12
-7.5398220000E-01	-4.3982300000E-01	1.1978040000E-12
-7.5398220000E-01	-4.2411500000E-01	1.2612920000E-12
-7.5398220000E-01	-4.0840700000E-01	1.3314000000E-12
-7.5398220000E-01	-3.9269910000E-01	1.4084070000E-12
-7.5398220000E-01	-3.7699110000E-01	1.4940460000E-12
-7.5398220000E-01	-3.6128310000E-01	1.5891620000E-12
-7.5398220000E-01	-3.4557520000E-01	1.6956440000E-12
-7.5398220000E-01	-3.2986720000E-01	1.8149350000E-12
-7.5398220000E-01	-3.1415930000E-01	1.9499630000E-12
-7.5398220000E-01	-2.9845130000E-01	2.1030230000E-12
-7.5398220000E-01	-2.8274330000E-01	2.2783520000E-12
-7.5398220000E-01	-2.6703540000E-01	2.4802880000E-12
-7.5398220000E-01	-2.5132740000E-01	2.7144120000E-12
-7.5398220000E-01	-2.3561940000E-01	2.9895830000E-12
-7.5398220000E-01	-2.1991150000E-01	3.3152070000E-12
-7.5398220000E-01	-2.0420350000E-01	3.7058470000E-12
-7.5398220000E-01	-1.8849560000E-01	4.1813230000E-12
-7.5398220000E-01	-1.7278760000E-01	4.7683220000E-12
-7.5398220000E-01	-1.5707960000E-01	5.5078070000E-12
-7.5398220000E-01	-1.4137170000E-01	6.4613590000E-12
-7.5398220000E-01	-1.2566370000E-01	7.7234180000E-12
-7.5398220000E-01	-1.0995570000E-01	9.4502570000E-12
-7.5398220000E-01	-9.4247780000E-02	1.1917230000E-11
-7.5398220000E-01	-7.8539820000E-02	1.5623060000E-11
-7.5398220000E-01	-6.2831850000E-02	2.1611350000E-11
-7.5398220000E-01	-4.7123890000E-02	3.2117160000E-11
-7.5398220000E-01	-3.1415930000E-02	5.2933360000E-11
-7.5398220000E-01	-1.5707960000E-02	1.0133400000E-10
-7.5398220000E-01	-4.1633360000E-16	2.4199610000E-10
-7.5398220000E-01	1.5707960000E-02	1.0132860000E-10
-7.5398220000E-01	3.1415930000E-02	5.2923220000E-11
-7.5398220000E-01	4.7123890000E-02	3.2109690000E-11
-7.5398220000E-01	6.2831850000E-02	2.1595480000E-11
-7.5398220000E-01	7.8539810000E-02	1.5624720000E-11
-7.5398220000E-01	9.4247780000E-02	1.1912870000E-11
-7.5398220000E-01	1.0995570000E-01	9.4492310000E-12
-7.5398220000E-01	1.2566370000E-01	7.7215160000E-12
-7.5398220000E-01	1.4137170000E-01	6.4600970000E-12
-7.5398220000E-01	1.5707960000E-01	5.5071840000E-12
-7.5398220000E-01	1.7278760000E-01	4.7676080000E-12
-7.5398220000E-01	1.8849560000E-01	4.1806460000E-12
-7.5398220000E-01	2.0420350000E-01	3.7057230000E-12
-7.5398220000E-01	2.1991150000E-01	3.3149350000E-12
-7.5398220000E-01	2.3561940000E-01	2.9890450000E-12
-7.5398220000E-01	2.5132740000E-01	2.7142100000E-12
-7.5398220000E-01	2.6703540000E-01	2.4797500000E-12
-7.5398220000E-01	2.8274330000E-01	2.2783600000E-12
-7.5398220000E-01	2.9845130000E-01	2.1029050000E-12
-7.5398220000E-01	3.1415930000E-01	1.9498190000E-12
-7.5398220000E-01	3.2986720000E-01	1.8148060000E-12
-7.5398220000E-01	3.4557520000E-01	1.6954990000E-12
-7.5398220000E-01	3.6128310000E-01	1.5889950000E-12
-7.5398220000E-01	3.7699110000E-01	1.4939370000E-12
-7.5398220000E-01	3.9269910000E-01	1.4084840000E-12
-7.5398220000E-01	4.0840700000E-01	1.3313180000E-12
-7.5398220000E-01	4.2411500000E-01	1.2613530000E-12
-7.5398220000E-01	4.3982300000E-01	1.1976820000E-12
-7.5398220000E-01	4.5553090000E-01	1.1393730000E-12
-7.5398220000E-01	4.7123890000E-01	1.0865940000E-12
-7.5398220000E-01	4.8694690000E-01	1.0378340000E-12
-7.5398220000E-01	5.0265480000E-01	9.9284320000E-13
-7.5398220000E-01	5.1836280000E-01	9.5144680000E-13
-7.5398220000E-01	5.3407070000E-01	9.1335580000E-13
-7.5398220000E-01	5.4977870000E-01	8.7769590000E-13
-7.5398220000E-01	5.6548670000E-01	8.4476320000E-13
-7.5398220000E-01	5.8119460000E-01	8.1419700000E-13
-7.5398220000E-01	5.9690260000E-01	7.8578180000E-13
-7.5398220000E-01	6.1261060000E-01	7.5904880000E-13
-7.5398220000E-01	6.2831850000E-01	7.3436080000E-13
-7.5398220000E-01	6.4402650000E-01	7.1089680000E-13
-7.5398220000E-01	6.5973440000E-01	6.8910740000E-13
-7.5398220000E-01	6.7544240000E-01	6.6850920000E-13
-7.5398220000E-01	6.9115040000E-01	6.4922030000E-13
-7.5398220000E-01	7.0685830000E-01	6.3110900000E-13
-7.5398220000E-01	7.2256630000E-01	6.1405700000E-13
-7.5398220000E-01	7.3827430000E-01	5.9791210000E-13
-7.5398220000E-01	7.5398220000E-01	5.8262780000E-13
-7.5398220000E-01	7.6969020000E-01	5.6831340000E-13
-7.5398220000E-01	7.8539810000E-01	5.5469660000E-13
-7.3827430000E-01	-7.8539820000E-01	5.5486320000E-13
-7.3827430000E-01	-7.6969020000E-01	5.6842480000E-13
-7.3827430000E-01	-7.5398220000E-01	5.8283240000E-13
-7.3827430000E-01	-7.3827430000E-01	5.9811230000E-13
-7.3827430000E-01	-7.2256630000E-01	6.1423320000E-13
-7.3827430000E-01	-7.0685830000E-01	6.3137650000E-13
-7.3827430000E-01	-6.9115040000E-01	6.4951190000E-13
-7.3827430000E-01	-6.7544240000E-01	6.6889370000E-13
-7.3827430000E-01	-6.5973440000E-01	6.8941810000E-13
-7.3827430000E-01	-6.4402650000E-01	7.1118660000E-13
-7.3827430000E-01	-6.2831850000E-01	7.3454830000E-13
-7.3827430000E-01	-6.1261060000E-01	7.5945670000E-13
-7.3827430000E-01	-5.9690260000E-01	7.8606360000E-13
-7.3827430000E-01	-5.8119460000E-01	8.1457610000E-13
-7.3827430000E-01	-5.6548670000E-01	8.4511700000E-13
-7.3827430000E-01	-5.4977870000E-01	8.7814070000E-13
-7.3827430000E-01	-5.3407070000E-01	9.1374950000E-13
-7.3827430000E-01	-5.1836280000E-01	9.5196820000E-13
-7.3827430000E-01	-5.0265480000E-01	9.9328290000E-13
-7.3827430000E-01	-4.8694690000E-01	1.0381940000E-12
-7.3827430000E-01	-4.7123890000E-01	1.0870000000E-12
-7.3827430000E-01	-4.5553090000E-01	1.1403620000E-12
-7.3827430000E-01	-4.3982300000E-01	1.1985370000E-12
-7.3827430000E-01	-4.2411500000E-01	1.2620510000E-12
-7.3827430000E-01	-4.0840700000E-01	1.3321700000E-12
-7.3827430000E-01	-3.9269910000E-01	1.4095370000E-12
-7.3827430000E-01	-3.7699110000E-01	1.4952050000E-12
-7.3827430000E-01	-3.6128310000E-01	1.5904330000E-12
-7.3827430000E-01	-3.4557520000E-01	1.6969540000E-12
-7.3827430000E-01	-3.2986720000E-01	1.8166370000E-12
-7.3827430000E-01	-3.1415930000E-01	1.9515020000E-12
-7.3827430000E-01	-2.9845130000E-01	2.1052260000E-12
-7.3827430000E-01	-2.8274330000E-01	2.2809880000E-12
-7.3827430000E-01	-2.6703540000E-01	2.4832850000E-12
-7.3827430000E-01	-2.5132740000E-01	2.7181160000E-12
-7.3827430000E-01	-2.3561940000E-01	2.9940730000E-12
-7.3827430000E-01	-2.1991150000E-01	3.3205760000E-12
-7.3827430000E-01	-2.0420350000E-01	3.7124320000E-12
-7.3827430000E-01	-1.8849560000E-01	4.1896080000E-12
-7.3827430000E-01	-1.7278760000E-01	4.7784020000E-12
-7.3827430000E-01	-1.5707960000E-01	5.5213640000E-12
-7.3827430000E-01	-1.4137170000E-01	6.4792730000E-12
-7.3827430000E-01	-1.2566370000E-01	7.7489020000E-12
-7.3827430000E-01	-1.0995570000E-01	9.4868760000E-12
-7.3827430000E-01	-9.4247780000E-02	1.1973090000E-11
-7.3827430000E-01	-7.8539820000E-02	1.5718900000E-11
-7.3827430000E-01	-6.2831850000E-02	2.1772710000E-11
-7.3827430000E-01	-4.7123890000E-02	3.2473870000E-11
-7.3827430000E-01	-3.1415930000E-02	5.3844010000E-11
-7.3827430000E-01	-1.5707960000E-02	1.0425850000E-10
-7.3827430000E-01	-4.1633360000E-16	2.5429310000E-10
-7.3827430000E-01	1.5707960000E-02	1.0425270000E-10
-7.3827430000E-01	3.1415930000E-02	5.3832790000E-11
-7.3827430000E-01	4.7123890000E-02	3.2465390000E-11
-7.3827430000E-01	6.2831850000E-02	2.1767410000E-11
-7.3827430000E-01	7.8539810000E-02	1.5716230000E-11
-7.3827430000E-01	9.4247780000E-02	1.1969650000E-11
-7.3827430000E-01	1.0995570000E-01	9.4840370000E-12
-7.3827430000E-01	1.2566370000E-01	7.7467050000E-12
-7.3827430000E-01	1.4137170000E-01	6.4784280000E-12
-7.3827430000E-01	1.5707960000E-01	5.5201360000E-12
-7.3827430000E-01	1.7278760000E-01	4.7776210000E-12
-7.3827430000E-01	1.8849560000E-01	4.1891170000E-12
-7.3827430000E-01	2.0420350000E-01	3.7122180000E-12
-7.3827430000E-01	2.1991150000E-01	3.3203440000E-12
-7.3827430000E-01	2.3561940000E-01	2.9936290000E-12
-7.3827430000E-01	2.5132740000E-01	2.7180530000E-12
-7.3827430000E-01	2.6703540000E-01	2.4828490000E-12
-7.3827430000E-01	2.8274330000E-01	2.2807610000E-12
-7.3827430000E-01	2.9845130000E-01	2.1050820000E-12
-7.3827430000E-01	3.1415930000E-01	1.9516210000E-12
-7.3827430000E-01	3.2986720000E-01	1.8165840000E-12
-7.3827430000E-01	3.4557520000E-01	1.6967470000E-12
-7.3827430000E-01	3.6128310000E-01	1.5904630000E-12
-7.3827430000E-01	3.7699110000E-01	1.4949660000E-12
-7.3827430000E-01	3.9269910000E-01	1.4095780000E-12
-7.3827430000E-01	4.0840700000E-01	1.3320130000E-12
-7.3827430000E-01	4.2411500000E-01	1.2622140000E-12
-7.3827430000E-01	4.3982300000E-01	1.1982810000E-12
-7.3827430000E-01	4.5553090000E-01	1.1402200000E-12
-7.3827430000E-01	4.7123890000E-01	1.0870770000E-12
-7.3827430000E-01	4.8694690000E-01	1.0382590000E-12
-7.3827430000E-01	5.0265480000E-01	9.9333120000E-13
-7.3827430000E-01	5.1836280000E-01	9.5186380000E-13
-7.3827430000E-01	5.3407070000E-01	9.1362400000E-13
-7.3827430000E-01	5.4977870000E-01	8.7810790000E-13
-7.3827430000E-01	5.6548670000E-01	8.4531530000E-13
-7.3827430000E-01	5.8119460000E-01	8.1452050000E-13
-7.3827430000E-01	5.9690260000E-01	7.8605510000E-13
-7.3827430000E-01	6.1261060000E-01	7.5943490000E-13
-7.3827430000E-01	6.2831850000E-01	7.3439600000E-13
-7.3827430000E-01	6.4402650000E-01	7.1113630000E-13
-7.3827430000E-01	6.5973440000E-01	6.8923210000E-13
-7.3827430000E-01	6.7544240000E-01	6.6873210000E-13
-7.3827430000E-01	6.9115040000E-01	6.4954720000E-13
-7.3827430000E-01	7.0685830000E-01	6.3141490000E-13
-7.3827430000E-01	7.2256630000E-01	6.1424670000E-13
-7.3827430000E-01	7.3827430000E-01	5.9808420000E-13
-7.3827430000E-01	7.5398220000E-01	5.8286580000E-13
-7.3827430000E-01	7.6969020000E-01	5.6843830000E-13
-7.3827430000E-01	7.8539810000E-01	5.5486950000E-13
-7.2256630000E-01	-7.8539820000E-01	5.5501670000E-13
-7.2256630000E-01	-7.6969020000E-01	5.6859350000E-13
-7.2256630000E-01	-7.5398220000E-01	5.8303600000E-13
-7.2256630000E-01	-7.3827430000E-01	5.9827370000E-13
-7.2256630000E-01	-7.2256630000E-01	6.1440820000E-13
-7.2256630000E-01	-7.0685830000E-01	6.3150710000E-13
-7.2256630000E-01	-6.9115040000E-01	6.4974930000E-13
-7.2256630000E-01	-6.7544240000E-01	6.6911140000E-13
-7.2256630000E-01	-6.5973440000E-01	6.8949090000E-13
-7.2256630000E-01	-6.4402650000E-01	7.1148380000E-13
-7.2256630000E-01	-6.2831850000E-01	7.3479300000E-13
-7.2256630000E-01	-6.1261060000E-01	7.5956710000E-13
-7.2256630000E-01	-5.9690260000E-01	7.8639160000E-13
-7.2256630000E-01	-5.8119460000E-01	8.1487830000E-13
-7.2256630000E-01	-5.6548670000E-01	8.4567130000E-13
-7.2256630000E-01	-5.4977870000E-01	8.7858720000E-13
-7.2256630000E-01	-5.3407070000E-01	9.1413410000E-13
-7.2256630000E-01	-5.1836280000E-01	9.5238680000E-13
-7.2256630000E-01	-5.0265480000E-01	9.9388130000E-13
-7.2256630000E-01	-4.8694690000E-01	1.0387530000E-12
-7.2256630000E-01	-4.7123890000E-01	1.0877170000E-12
-7.2256630000E-01	-4.5553090000E-01	1.1411440000E-12
-7.2256630000E-01	-4.3982300000E-01	1.1990810000E-12
-7.2256630000E-01	-4.2411500000E-01	1.2629210000E-12
-7.2256630000E-01	-4.0840700000E-01	1.3330760000E-12
-7.2256630000E-01	-3.9269910000E-01	1.4104980000E-12
-7.2256630000E-01	-3.7699110000E-01	1.4962850000E-12
-7.2256630000E-01	-3.6128310000E-01	1.5917530000E-12
-7.2256630000E-01	-3.4557520000E-01	1.6983620000E-12
-7.2256630000E-01	-3.2986720000E-01	1.8181830000E-12
-7.2256630000E-01	-3.1415930000E-01	1.9535630000E-12
-7.2256630000E-01	-2.9845130000E-01	2.1075780000E-12
-7.2256630000E-01	-2.8274330000E-01	2.2835530000E-12
-7.2256630000E-01	-2.6703540000E-01	2.4866070000E-12
-7.2256630000E-01	-2.5132740000E-01	2.7217650000E-12
-7.2256630000E-01	-2.3561940000E-01	2.9985200000E-12
-7.2256630000E-01	-2.1991150000E-01	3.3257310000E-12
-7.2256630000E-01	-2.0420350000E-01	3.7192290000E-12
-7.2256630000E-01	-1.8849560000E-01	4.1972470000E-12
